product_id,seller_id,product_name,category,product_desc,price,original_price,discount_rate,quantity_stock,flash_sale_id
916,45,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,72.33,130.69,0.45,80,2
917,82,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,325.12,350.9,0.07,448,0
918,18,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,119.24,251.46,0.53,469,0
919,33,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,357.8,430.84,0.17,335,0
920,67,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,310.32,490.02,0.37,106,33
921,92,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,208.43,269.06,0.23,439,0
922,90,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,168.87,201.54,0.16,162,1
923,80,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,19.93,44.89,0.56,206,0
924,9,Ikea Sofa,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,99.57,209.2,0.52,135,0
925,94,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,413.26,438.66,0.06,348,0
926,17,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,370.03,435.48,0.15,73,31
927,47,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,401.13,488.8,0.18,462,0
928,98,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,35.35,40.2,0.12,453,0
929,42,HP Spectre,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,16.27,30.06,0.46,132,49
930,65,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,66.74,161.73,0.59,33,50
931,68,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,103.46,160.57,0.36,204,0
932,26,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,161.27,283.41,0.43,27,0
933,33,1984,Books,An engaging and thought-provoking book that will captivate readers of all ages.,192.76,213.07,0.1,369,44
934,16,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",296.24,323.28,0.08,430,0
935,4,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,12.1,13.92,0.13,367,0
936,73,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,374.07,443.18,0.16,403,36
937,27,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",295.89,413.75,0.28,491,0
938,62,AirPods Pro,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,100.1,189.46,0.47,322,0
939,50,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",63.32,120.44,0.47,306,20
940,67,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,219.4,429.91,0.49,108,0
941,85,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,199.3,231.81,0.14,175,29
942,86,To Kill a Mockingbird,Books,An engaging and thought-provoking book that will captivate readers of all ages.,177.74,202.48,0.12,453,22
943,24,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",227.11,434.51,0.48,138,0
944,39,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,27.96,41.37,0.32,297,0
945,97,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",8.49,10.17,0.17,17,0
946,38,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,159.47,365.2,0.56,255,0
947,87,Instant Pot,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,157.93,350.49,0.55,216,30
948,82,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,200.83,270.48,0.26,210,4
949,1,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,167.2,264.22,0.37,22,0
950,23,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,194.87,221.33,0.12,92,0
951,93,Levi's Jeans,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,245.65,432.5,0.43,179,1
952,34,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,163.21,248.53,0.34,214,21
953,64,Samsung Galaxy Watch,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,281.21,336.21,0.16,331,13
954,33,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,129.65,267.29,0.51,406,0
955,94,Ninja Blender,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,275.73,316.29,0.13,159,0
956,92,Jabra Elite 85h,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,158.66,223.03,0.29,423,25
957,94,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,240.99,353.52,0.32,175,0
958,68,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,253.97,463.8,0.45,4,44
959,75,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,419.33,454.63,0.08,276,0
960,91,Garmin Fenix 7,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,106.65,178.9,0.4,19,0
961,58,KitchenAid Mixer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,339.12,480.99,0.29,3,0
962,100,Philips Airfryer,Kitchen Appliances,Essential kitchen appliance to simplify your cooking and save time.,165.31,250.39,0.34,214,0
963,6,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,63.4,67.06,0.05,338,0
964,41,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,196.04,269.29,0.27,117,38
965,11,Pixel 7,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",235.85,289.3,0.18,384,0
966,55,Puma RS-X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,122.26,248.9,0.51,328,0
967,31,Lenovo ThinkPad,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,183.01,323.97,0.44,116,0
968,43,Fossil Gen 6,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,288.48,470.63,0.39,79,50
969,23,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,179.08,264.06,0.32,334,22
970,93,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,297.08,372.07,0.2,456,46
971,5,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,98.62,230.84,0.57,91,32
972,76,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,219.38,410.32,0.47,470,18
973,43,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,242.13,431.34,0.44,454,0
974,86,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,125.4,169.55,0.26,477,0
975,80,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,262.55,471.38,0.44,90,9
976,5,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,170.18,197.51,0.14,345,37
977,54,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,153.5,355.33,0.57,136,40
978,1,Apple Watch Series 8,Watches,A stylish smartwatch with advanced health tracking and customizable watch faces.,234.48,297.42,0.21,268,12
979,46,Wayfair Bed Frame,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,104.26,120.14,0.13,136,13
980,1,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,210.34,494.01,0.57,462,14
981,56,Nerf Blaster,Toys,Fun and creative toys that inspire imagination and endless hours of play.,106.53,119.63,0.11,275,0
982,6,Ashley Dining Table,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,192.01,349.97,0.45,49,0
983,43,West Elm Chair,Furniture,Modern and elegant furniture to enhance the look and feel of your home.,252.31,266.56,0.05,325,0
984,93,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,26.97,38.74,0.3,136,0
985,19,Hot Wheels Track,Toys,Fun and creative toys that inspire imagination and endless hours of play.,209.97,361.18,0.42,119,25
986,51,Uniqlo Hoodie,Clothing,Trendy and high-quality clothing that combines style and comfort for any occasion.,199.35,362.06,0.45,438,0
987,93,Sony WH-1000XM4,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,324.64,384.74,0.16,17,50
988,26,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,340.02,381.32,0.11,226,0
989,25,Barbie Dreamhouse,Toys,Fun and creative toys that inspire imagination and endless hours of play.,253.24,444.29,0.43,235,5
990,69,OnePlus 11,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",140.44,331.11,0.58,300,0
991,9,The Catcher in the Rye,Books,An engaging and thought-provoking book that will captivate readers of all ages.,30.67,59.87,0.49,124,4
992,93,Bose QC45,Headphones,Premium noise-cancelling headphones with crystal-clear sound and long-lasting comfort.,238.55,395.26,0.4,415,0
993,38,Reebok Nano X,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,352.07,490.38,0.28,164,0
994,88,iPhone 14,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",159.74,329.28,0.51,150,0
995,85,Nike Air Max,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,267.46,299.32,0.11,92,0
996,6,The Great Gatsby,Books,An engaging and thought-provoking book that will captivate readers of all ages.,223.01,290.35,0.23,14,35
997,47,Galaxy S21,Smartphones,"A high-performance smartphone with cutting-edge features, perfect for staying connected and productive.",92.85,125.94,0.26,166,45
998,25,Dell XPS 13,Laptops,A sleek and powerful laptop designed for professionals and gamers alike.,207.91,310.14,0.33,436,49
999,55,LEGO Star Wars,Toys,Fun and creative toys that inspire imagination and endless hours of play.,203.41,247.83,0.18,410,13
1000,58,Adidas Ultraboost,Shoes,Durable and comfortable shoes designed for both sports and casual wear.,256.12,449.0,0.43,271,44
